fips,state_votes,state_po,county_votes,trump_share,trumpvotes,totalvotes,county_income,income_per_capita,county_college,percent_college,county_demographics,percent_male,percent_black,percent_hispanic,population,percent_under_5,percent_5_9,percent_10_14,percent_15_19,percent_20_24,percent_25_34,percent_35_44,percent_45_54,percent_55_59,percent_60_64,percent_65_74,percent_75_84,percent_85_over,percent_14_under,percent_15_24,percent_55_64,percent_75_over,county_industry,percent_retail,percent_transportation,percent_hes,county_rural,pop_rural,total_pop,percent_rural,pop_with_char,county_rural_housing,housing_rural,total_housing,percent_housing_rural,housing_with_char
48087,Texas,TX,Collingsworth,0.8503460207612457,983,1156,"Collingsworth County, Texas",22880,"Collingsworth County, Texas",18.4,"Collingsworth County, Texas",49.9,9,27.8,2996,6.2,6.4,8.2,5.7,6.7,10.7,12.8,11.7,7.8,5.8,10.4,4.1,3.5,20.8,12.4,13.6,7.6,"Collingsworth County, Texas",8,4.9,24.4,"Collingsworth County, Texas",3057,3057,1,FALSE,"Collingsworth County, Texas",1616,1616,1,FALSE
48089,Texas,TX,Colorado,0.7429813226829555,6325,8513,"Colorado County, Texas",27861,"Colorado County, Texas",18.6,"Colorado County, Texas",50.1,13.1,29.5,21022,6.5,6.1,7.1,6.6,5.4,9.8,10.6,11.6,6.1,8.9,11.7,6.5,3,19.7,12,15,9.5,"Colorado County, Texas",12.1,6.5,20.9,"Colorado County, Texas",13070,20874,0.6261377790552841,FALSE,"Colorado County, Texas",7135,10527,0.6777809442386244,FALSE
48091,Texas,TX,Comal,0.7259159188137283,45136,62178,"Comal County, Texas",36899,"Comal County, Texas",35.3,"Comal County, Texas",49.4,2.6,27.1,135097,5.8,6,6.9,6.4,5.4,11.1,12,13.9,7,7.8,10.9,4.8,2,18.700000000000003,11.8,14.8,6.8,"Comal County, Texas",12.2,4.5,19.9,"Comal County, Texas",50055,108472,0.46145549081790693,FALSE,"Comal County, Texas",21856,47108,0.4639551668506411,FALSE
48093,Texas,TX,Comanche,0.8273820889822417,4333,5237,"Comanche County, Texas",25127,"Comanche County, Texas",19.8,"Comanche County, Texas",49.9,1.6,27.6,13495,5.6,6,6.7,7.5,4.2,9.5,10.7,12.2,6.2,7.3,13.5,8.1,2.6,18.3,11.7,13.5,10.7,"Comanche County, Texas",14.9,8.7,24.4,"Comanche County, Texas",9986,13974,0.7146128524402462,FALSE,"Comanche County, Texas",5454,7223,0.7550879136093036,FALSE
48095,Texas,TX,Concho,0.8286516853932584,885,1068,"Concho County, Texas",17684,"Concho County, Texas",11.9,"Concho County, Texas",66.2,2.4,56,4233,2.9,4.4,3.1,13.6,5.3,11.9,13.9,15.2,6.2,5.7,10.1,5.3,2.4,10.4,18.9,11.9,7.699999999999999,"Concho County, Texas",7,1.4,14.4,"Concho County, Texas",4087,4087,1,FALSE,"Concho County, Texas",1637,1637,1,FALSE
48097,Texas,TX,Cooke,0.8261360075211532,13181,15955,"Cooke County, Texas",28751,"Cooke County, Texas",20.5,"Cooke County, Texas",49.7,4.2,17.8,39571,6.8,6.6,6.2,6.7,6.4,12.2,10.7,12.5,6.7,7.5,10.4,5.4,2,19.599999999999998,13.100000000000001,14.2,7.4,"Cooke County, Texas",9.4,5.3,18.4,"Cooke County, Texas",22691,38437,0.590342638603429,FALSE,"Cooke County, Texas",10147,16606,0.6110442008912441,FALSE
48099,Texas,TX,Coryell,0.6697529173286583,12225,18253,"Coryell County, Texas",21507,"Coryell County, Texas",15.7,"Coryell County, Texas",49.9,17,18.1,75389,7.1,6.3,6.8,5.9,11.2,19.1,14.4,11.2,4.8,3.8,5.6,2.6,1.1,20.2,17.1,8.6,3.7,"Coryell County, Texas",11.9,4.6,23.9,"Coryell County, Texas",14643,75388,0.19423515678887887,FALSE,"Coryell County, Texas",6551,25178,0.26018746524743824,FALSE
48101,Texas,TX,Cottle,0.826797385620915,506,612,"Cottle County, Texas",20108,"Cottle County, Texas",15.3,"Cottle County, Texas",48.8,17.6,23.5,1623,10.2,8.4,9.7,6,1.9,11.1,4.9,14.1,7.1,4.9,12.9,6.3,2.4,28.3,7.9,12,8.7,"Cottle County, Texas",11,4.1,24.6,"Cottle County, Texas",1505,1505,1,FALSE,"Cottle County, Texas",968,968,1,FALSE
48103,Texas,TX,Crane,0.7579479768786127,1049,1384,"Crane County, Texas",26113,"Crane County, Texas",12.4,"Crane County, Texas",51.9,4.2,63.6,4839,7.9,7.9,9.8,9.9,4.9,13.2,11.9,11.8,6.6,4.3,6.8,4.1,1.1,25.6,14.8,10.899999999999999,5.199999999999999,"Crane County, Texas",7.9,7.1,20,"Crane County, Texas",468,4375,0.10697142857142856,FALSE,"Crane County, Texas",190,1632,0.11642156862745098,FALSE
48105,Texas,TX,Crockett,0.7025089605734767,980,1395,"Crockett County, Texas",24852,"Crockett County, Texas",14.1,"Crockett County, Texas",48.7,1.6,63.5,3633,8.3,8.8,5.8,8.4,2.6,14.5,10,14.1,3.1,9.4,9.2,4.5,1.1,22.900000000000002,11,12.5,5.6,"Crockett County, Texas",4,3.1,20.8,"Crockett County, Texas",846,3719,0.22748050551223448,FALSE,"Crockett County, Texas",635,1866,0.3403001071811361,FALSE
48107,Texas,TX,Crosby,0.6834490740740741,1181,1728,"Crosby County, Texas",19155,"Crosby County, Texas",12.8,"Crosby County, Texas",49.8,5.4,55.6,5861,6.8,6.7,9.1,7.7,5.6,11,12.4,9.9,6.7,6.1,9.6,6.4,2.1,22.6,13.3,12.8,8.5,"Crosby County, Texas",10.9,4,22.6,"Crosby County, Texas",6059,6059,1,FALSE,"Crosby County, Texas",2902,2902,1,FALSE
48109,Texas,TX,Culberson,0.3650586701434159,280,767,"Culberson County, Texas",15873,"Culberson County, Texas",9,"Culberson County, Texas",54.9,0.1,73.4,2241,8.7,7,4.9,4.9,4,16.7,7.7,13.1,8.9,5,9.7,6.2,3.2,20.6,8.9,13.9,9.4,"Culberson County, Texas",5.5,3.2,23.8,"Culberson County, Texas",2398,2398,1,FALSE,"Culberson County, Texas",1137,1137,1,FALSE
48111,Texas,TX,Dallam,0.8167098445595855,1261,1544,"Dallam County, Texas",26844,"Dallam County, Texas",13.6,"Dallam County, Texas",52.4,2,45,7243,9.6,8.8,9.2,8,4.1,15.8,9.4,14.2,6.3,4.5,5.8,3.5,1,27.599999999999998,12.1,10.8,4.5,"Dallam County, Texas",4.6,7,11.9,"Dallam County, Texas",1578,6703,0.23541697747277338,FALSE,"Dallam County, Texas",706,2827,0.2497347010965688,FALSE
48113,Texas,TX,Dallas,0.34644842438400314,262945,758973,"Dallas County, Texas",31219,"Dallas County, Texas",30.7,"Dallas County, Texas",49.3,23.7,39.9,2586552,7.6,7.5,7.3,6.8,7.1,16.3,13.9,12.7,5.8,4.9,6.2,2.9,1.2,22.4,13.899999999999999,10.7,4.1,"Dallas County, Texas",11,6.3,18,"Dallas County, Texas",16300,2368139,0.006883041916036179,FALSE,"Dallas County, Texas",5925,943257,0.006281427012998578,FALSE
48115,Texas,TX,Dawson,0.7398259893348302,2636,3563,"Dawson County, Texas",21543,"Dawson County, Texas",12.5,"Dawson County, Texas",55.8,7.3,57.1,12964,6.6,5.7,8.2,5.7,9.9,16.6,12.6,10.3,5.5,4.6,7.5,4.7,2,20.5,15.600000000000001,10.1,6.7,"Dawson County, Texas",10.5,7.7,25.5,"Dawson County, Texas",2254,13833,0.1629436853900094,FALSE,"Dawson County, Texas",1008,5220,0.19310344827586207,FALSE
48117,Texas,TX,Deaf Smith,0.6904648956356736,2911,4216,"Deaf Smith County, Texas",21515,"Deaf Smith County, Texas",12.2,"Deaf Smith County, Texas",50.3,2,72.3,18899,8.8,8.4,9.2,8,6.9,12.6,12.2,11,5.8,4.9,6.8,3.9,1.6,26.400000000000002,14.9,10.7,5.5,"Deaf Smith County, Texas",11.5,7.1,13.4,"Deaf Smith County, Texas",3431,19372,0.17711129465207515,FALSE,"Deaf Smith County, Texas",1412,7077,0.19951957043945173,FALSE
48119,Texas,TX,Delta,0.8049101271372205,1836,2281,"Delta County, Texas",25004,"Delta County, Texas",21.3,"Delta County, Texas",48.5,8,7.3,5215,6,5.4,7.2,8.3,4.6,9.9,10.4,12.4,7.7,8,11.8,5.6,2.6,18.6,12.9,15.7,8.2,"Delta County, Texas",14.5,3.9,24.1,"Delta County, Texas",5231,5231,1,FALSE,"Delta County, Texas",2458,2458,1,FALSE
48121,Texas,TX,Denton,0.5712568434093991,170603,298645,"Denton County, Texas",39535,"Denton County, Texas",44.5,"Denton County, Texas",49.2,10.8,19.2,807047,6.5,7.2,7.3,7.1,6.7,14.9,15.5,14.6,6.1,4.6,6.2,2.5,0.8,21,13.8,10.7,3.3,"Denton County, Texas",12.1,5.5,20.5,"Denton County, Texas",45759,662614,0.06905830543876224,FALSE,"Denton County, Texas",17956,256139,0.070102561499810645,FALSE
48123,Texas,TX,Dewitt,0.8063997662185857,5519,6844,"DeWitt County, Texas",28728,"DeWitt County, Texas",12.8,"DeWitt County, Texas",51.8,9.9,34.9,20435,6.4,6.7,5.5,5.8,4.3,12,13.9,12.2,6.9,7,10.3,6.3,2.6,18.6,10.1,13.9,8.9,"DeWitt County, Texas",9.5,2.3,21,"DeWitt County, Texas",9973,20097,0.49624322038115143,FALSE,"DeWitt County, Texas",5435,9176,0.5923060156931125,FALSE
48125,Texas,TX,Dickens,0.8305830583058306,755,909,"Dickens County, Texas",23452,"Dickens County, Texas",16.7,"Dickens County, Texas",51.6,3.1,30.4,2216,4.9,4.6,7.8,6.6,3.7,9,14.6,11.1,5.8,8.7,12.5,9.2,1.5,17.3,10.3,14.5,10.7,"Dickens County, Texas",8.7,8.7,20.6,"Dickens County, Texas",2444,2444,1,FALSE,"Dickens County, Texas",1282,1282,1,FALSE
48127,Texas,TX,Dimmit,0.302015503875969,974,3225,"Dimmit County, Texas",18121,"Dimmit County, Texas",14.1,"Dimmit County, Texas",48.6,0,86.7,10663,9.5,7,9.2,8.1,4.9,12.6,13.7,8.7,4.1,6,8.7,4.8,2.7,25.7,13,10.1,7.5,"Dimmit County, Texas",13.5,6.5,24.2,"Dimmit County, Texas",3946,9996,0.3947579031612645,FALSE,"Dimmit County, Texas",2005,4350,0.46091954022988507,FALSE
48129,Texas,TX,Donley,0.8361774744027304,1225,1465,"Donley County, Texas",23711,"Donley County, Texas",19.8,"Donley County, Texas",48.2,6.1,11,3387,4.8,5.8,7.2,8.2,7.4,9.6,9.5,10.9,6.7,6.7,12.6,8.5,2.2,17.8,15.6,13.4,10.7,"Donley County, Texas",10.9,6.1,23.4,"Donley County, Texas",3677,3677,1,FALSE,"Donley County, Texas",2142,2142,1,FALSE
48131,Texas,TX,Duval,0.31573896353166986,1316,4168,"Duval County, Texas",17864,"Duval County, Texas",9.3,"Duval County, Texas",50.7,1.7,89.3,11355,7.2,6.2,8.9,5.6,8.2,12.6,11.4,11.3,8,2.8,9.7,6.2,1.9,22.3,13.799999999999999,10.8,8.1,"Duval County, Texas",10.4,2.4,30,"Duval County, Texas",7899,11782,0.6704294686810389,FALSE,"Duval County, Texas",3910,5523,0.7079485786710121,FALSE
48133,Texas,TX,Eastland,0.8632773229929628,6011,6963,"Eastland County, Texas",23940,"Eastland County, Texas",13.3,"Eastland County, Texas",50.6,3.7,16.2,18270,5.4,6.3,5.5,8,6.1,9.7,11.2,11,7.4,7,12.1,6.8,3.6,17.2,14.1,14.4,10.4,"Eastland County, Texas",16,5.2,27.3,"Eastland County, Texas",11214,18583,0.6034547704891567,FALSE,"Eastland County, Texas",6865,10258,0.6692337687658413,FALSE
48135,Texas,TX,Ector,0.6849165069805639,25020,36530,"Ector County, Texas",28700,"Ector County, Texas",15.6,"Ector County, Texas",50.7,6.1,59.7,158342,9.2,8.4,8,7.3,7.9,16.5,12.5,10.8,5.3,4.6,5.5,2.8,1.2,25.6,15.2,9.899999999999999,4,"Ector County, Texas",12.7,7,15.8,"Ector County, Texas",12966,137130,0.09455261430759133,FALSE,"Ector County, Texas",4556,53027,0.08591849435193392,FALSE
48137,Texas,TX,Edwards,0.6952469711090401,746,1073,"Edwards County, Texas",29814,"Edwards County, Texas",20.8,"Edwards County, Texas",51.7,0,58.1,2055,5.8,6.4,3.1,7.6,4.3,6.8,7.9,17.9,5.9,6.5,16.3,10.7,0.8,15.299999999999999,11.899999999999999,12.4,11.5,"Edwards County, Texas",10.3,15.1,13.3,"Edwards County, Texas",2002,2002,1,FALSE,"Edwards County, Texas",1606,1606,1,FALSE
48139,Texas,TX,Ellis,0.705809369748559,44941,63673,"Ellis County, Texas",30727,"Ellis County, Texas",23.1,"Ellis County, Texas",49.3,11.2,25.9,168838,6.7,7.6,7.8,7.5,6.3,12.7,13.2,13.6,6.7,5.5,7.7,3.6,1,22.1,13.8,12.2,4.6,"Ellis County, Texas",11.1,7.3,20,"Ellis County, Texas",47838,149610,0.3197513535191498,FALSE,"Ellis County, Texas",17596,54365,0.3236641221374046,FALSE
48141,Texas,TX,El Paso,0.2593921722552428,55512,214008,"El Paso County, Texas",20763,"El Paso County, Texas",22.8,"El Paso County, Texas",49.1,4.3,82.4,837654,7.8,7.3,8,7.7,8.5,14.7,12.5,11.6,5.5,4.7,6.5,3.7,1.5,23.1,16.2,10.2,5.2,"El Paso County, Texas",11.8,7,25.4,"El Paso County, Texas",17409,800647,0.021743664811084036,FALSE,"El Paso County, Texas",6125,270307,0.022659420584742535,FALSE
48143,Texas,TX,Erath,0.8068811631757,11210,13893,"Erath County, Texas",25290,"Erath County, Texas",29.7,"Erath County, Texas",48.7,2.2,20.9,41482,5.9,6.1,5.7,11,14.3,12.2,10.1,10.4,5.5,5,8,3.9,1.9,17.7,25.3,10.5,5.8,"Erath County, Texas",8.9,4.6,24.3,"Erath County, Texas",17551,37890,0.46320929005014516,FALSE,"Erath County, Texas",8051,16987,0.4739506681580032,FALSE
48145,Texas,TX,Falls,0.6556783536585366,3441,5248,"Falls County, Texas",17830,"Falls County, Texas",12.9,"Falls County, Texas",47.3,24.7,23,17299,6,5.9,6.1,5.6,6.8,14.3,11.1,14,7.2,5.9,9.2,5.2,2.8,18,12.399999999999999,13.100000000000001,8,"Falls County, Texas",11.4,5.9,22.1,"Falls County, Texas",12034,17866,0.6735699093249748,FALSE,"Falls County, Texas",5173,7724,0.6697307094769549,FALSE
48147,Texas,TX,Fannin,0.7927598804383925,9548,12044,"Fannin County, Texas",24581,"Fannin County, Texas",16.7,"Fannin County, Texas",52.8,7.3,11,34175,5,5.8,6.6,6,6.2,12.2,11.8,14.1,7,6.4,10.6,5.7,2.6,17.4,12.2,13.4,8.3,"Fannin County, Texas",10.5,4.9,26.2,"Fannin County, Texas",23920,33915,0.7052926433731387,FALSE,"Fannin County, Texas",10859,14191,0.7652032978648439,FALSE
48149,Texas,TX,Fayette,0.7824413817791301,8743,11174,"Fayette County, Texas",30097,"Fayette County, Texas",18.1,"Fayette County, Texas",49.3,6.8,20.8,25066,5,6.1,6.1,5.5,5.3,9.2,10.4,12.1,8.6,7.5,13.1,7.9,3.1,17.2,10.8,16.1,11,"Fayette County, Texas",11,8.2,16.2,"Fayette County, Texas",16485,24554,0.6713773723222286,FALSE,"Fayette County, Texas",10207,13868,0.7360109604845688,FALSE
48151,Texas,TX,Fisher,0.7316367842683632,1265,1729,"Fisher County, Texas",28355,"Fisher County, Texas",18.2,"Fisher County, Texas",48.4,4.6,30.5,3883,6.7,4.7,5.3,6.6,6.6,10.1,11.1,11.7,6.9,7.2,12.6,8.1,2.3,16.7,13.2,14.100000000000001,10.399999999999999,"Fisher County, Texas",9.1,5,25.6,"Fisher County, Texas",3974,3974,1,FALSE,"Fisher County, Texas",2212,2212,1,FALSE
48153,Texas,TX,Floyd,0.7524247064828994,1474,1959,"Floyd County, Texas",23308,"Floyd County, Texas",15.9,"Floyd County, Texas",49.1,4.1,58.4,5872,6.5,6.6,8.8,6.9,6.1,11.6,12.5,9.9,6.5,5.9,9.8,6.2,2.7,21.9,13,12.4,8.9,"Floyd County, Texas",9,9.5,24.3,"Floyd County, Texas",3437,6446,0.5331988830282346,FALSE,"Floyd County, Texas",1629,3004,0.5422769640479361,FALSE
48155,Texas,TX,Foard,0.746588693957115,383,513,"Foard County, Texas",25636,"Foard County, Texas",16.2,"Foard County, Texas",50.6,1.8,20.5,1408,4.4,4.6,6.2,7.1,3.3,6.2,12.9,15.2,7.4,5.8,11.5,11.4,4,15.2,10.399999999999999,13.2,15.4,"Foard County, Texas",15.7,7,21.2,"Foard County, Texas",1336,1336,1,FALSE,"Foard County, Texas",789,789,1,FALSE
48157,Texas,TX,Fort Bend,0.44756282768462907,117291,262066,"Fort Bend County, Texas",39472,"Fort Bend County, Texas",46.1,"Fort Bend County, Texas",49.1,21.6,24.3,739342,7,7.9,8,7.4,5.8,12.3,15.3,14.1,6.4,5.6,6.7,2.5,0.9,22.9,13.2,12,3.4,"Fort Bend County, Texas",11.1,4.9,24.8,"Fort Bend County, Texas",32405,585375,0.055357676702968185,FALSE,"Fort Bend County, Texas",11929,197030,0.060544079581789575,FALSE
48159,Texas,TX,Franklin,0.8184931506849316,3585,4380,"Franklin County, Texas",25602,"Franklin County, Texas",23.6,"Franklin County, Texas",50.2,5.6,14.2,10679,5.5,6.3,7.9,7.4,4.9,10,10.6,12.4,7.4,6.9,12,7.1,1.7,19.700000000000003,12.3,14.3,8.799999999999999,"Franklin County, Texas",13.1,7.4,24.1,"Franklin County, Texas",7331,10605,0.6912776991984912,FALSE,"Franklin County, Texas",4332,5770,0.7507798960138649,FALSE
48161,Texas,TX,Freestone,0.7842269651223321,6026,7684,"Freestone County, Texas",24083,"Freestone County, Texas",13,"Freestone County, Texas",51.6,16.5,15.1,19709,5.9,6.9,6.1,6,4.8,13.4,12.5,11.9,7.2,6.1,10.8,6.3,2.1,18.9,10.8,13.3,8.4,"Freestone County, Texas",8,7.2,20.2,"Freestone County, Texas",13173,19816,0.6647658457811869,FALSE,"Freestone County, Texas",6300,9265,0.6799784133837021,FALSE
48163,Texas,TX,Frio,0.4218181818181818,1856,4400,"Frio County, Texas",18288,"Frio County, Texas",7.2,"Frio County, Texas",59.7,5.1,78.8,19394,6,6.1,6.1,9.1,10.4,18.3,12.3,10.8,4,4.6,7,4.3,0.9,18.2,19.5,8.6,5.2,"Frio County, Texas",9.9,7.5,21.1,"Frio County, Texas",3819,17217,0.221815647325318,FALSE,"Frio County, Texas",1878,5846,0.3212452959288402,FALSE
48165,Texas,TX,Gaines,0.8456709956709957,3907,4620,"Gaines County, Texas",22710,"Gaines County, Texas",12.4,"Gaines County, Texas",50.8,2.3,41.2,20321,10.8,9.1,10.6,8.7,6,14.1,11.8,10.9,5.5,4,4.8,2.7,1.2,30.5,14.7,9.5,3.9000000000000004,"Gaines County, Texas",6.5,7,19.2,"Gaines County, Texas",11049,17526,0.6304347826086957,FALSE,"Gaines County, Texas",3774,6301,0.5989525472147278,FALSE
48167,Texas,TX,Galveston,0.6001236747679064,73757,122903,"Galveston County, Texas",35448,"Galveston County, Texas",30,"Galveston County, Texas",49.3,14,24.3,327089,6.5,6.7,7.2,6.8,6.1,13.4,13.1,13.5,7.2,6.1,8.3,3.9,1.3,20.4,12.899999999999999,13.3,5.2,"Galveston County, Texas",9.4,4.6,25,"Galveston County, Texas",17915,291309,0.06149827159476707,FALSE,"Galveston County, Texas",13797,132492,0.10413458925821936,FALSE
48169,Texas,TX,Garza,0.8254716981132075,1225,1484,"Garza County, Texas",19177,"Garza County, Texas",13.9,"Garza County, Texas",64.7,4.9,52,6288,4.3,3.8,4.4,6.3,8.2,17.1,18.6,14.1,6.4,4.5,6.5,4.8,1.1,12.5,14.5,10.9,5.9,"Garza County, Texas",5.4,4.5,20.1,"Garza County, Texas",1443,6461,0.22334004024144868,FALSE,"Garza County, Texas",930,2237,0.41573535985695126,FALSE
48171,Texas,TX,Gillespie,0.7905252005448766,10446,13214,"Gillespie County, Texas",33515,"Gillespie County, Texas",33.8,"Gillespie County, Texas",48.6,0.5,22.9,26208,5,5,6.2,5.9,4.5,8.1,10,11,6.7,8.7,15,9.9,4.2,16.2,10.4,15.399999999999999,14.100000000000001,"Gillespie County, Texas",11.8,3.4,20,"Gillespie County, Texas",13326,24837,0.5365382292547409,FALSE,"Gillespie County, Texas",7006,12778,0.5482861167631867,FALSE
48173,Texas,TX,Glasscock,0.9155629139072847,553,604,"Glasscock County, Texas",30902,"Glasscock County, Texas",23.2,"Glasscock County, Texas",55,0,43.8,1430,4.8,4.8,8.9,9.2,11,8.5,16,9.4,4.8,10.5,6.1,4.8,1.2,18.5,20.2,15.3,6,"Glasscock County, Texas",0.9,7.1,15.4,"Glasscock County, Texas",1226,1226,1,FALSE,"Glasscock County, Texas",580,580,1,FALSE
48175,Texas,TX,Goliad,0.7065803667745415,2620,3708,"Goliad County, Texas",29918,"Goliad County, Texas",17.6,"Goliad County, Texas",49.6,5.1,35.8,7531,4.1,7,7,5.2,6.8,8.9,10,13.2,9.1,7.1,11.2,9.1,1.2,18.1,12,16.2,10.299999999999999,"Goliad County, Texas",10.2,7.8,23.4,"Goliad County, Texas",7210,7210,1,FALSE,"Goliad County, Texas",3710,3710,1,FALSE
48177,Texas,TX,Gonzales,0.7241869276918219,4587,6334,"Gonzales County, Texas",26618,"Gonzales County, Texas",12.3,"Gonzales County, Texas",50.6,7.1,50.5,20667,7.3,7.6,7.7,6.7,6.4,12,11,12.2,7.2,5.8,9.2,5.1,1.8,22.599999999999998,13.100000000000001,13,6.8999999999999995,"Gonzales County, Texas",10.5,6.3,17.6,"Gonzales County, Texas",12930,19807,0.6527995153228656,FALSE,"Gonzales County, Texas",6149,8794,0.6992267455083011,FALSE
48179,Texas,TX,Gray,0.8777852802160703,6500,7405,"Gray County, Texas",24911,"Gray County, Texas",13.3,"Gray County, Texas",52.5,5.5,28.5,22685,7.2,7.2,7.1,5.6,6.2,13.7,13.3,12.3,6.8,4.8,8.2,5,2.5,21.5,11.8,11.6,7.5,"Gray County, Texas",9.4,6,19.5,"Gray County, Texas",4369,22535,0.19387619258930552,FALSE,"Gray County, Texas",1578,10158,0.1553455404607206,FALSE
48181,Texas,TX,Grayson,0.745001687194196,35325,47416,"Grayson County, Texas",27276,"Grayson County, Texas",20.5,"Grayson County, Texas",48.8,7.2,13.1,128560,6.3,6.4,7.1,6.6,6,12.1,11.7,12.8,7.3,6.4,10.3,5.1,2,19.799999999999997,12.6,13.7,7.1,"Grayson County, Texas",12.1,4.5,22.9,"Grayson County, Texas",52159,120877,0.4315047527652076,FALSE,"Grayson County, Texas",23734,53727,0.4417518193831779,FALSE
48183,Texas,TX,Gregg,0.688974586217634,28764,41749,"Gregg County, Texas",25839,"Gregg County, Texas",20.8,"Gregg County, Texas",48.8,21.6,18.6,123494,7.5,7.5,6.8,6.7,7,13.8,11.9,11.8,6.6,5.6,8.1,4.4,2.2,21.8,13.7,12.2,6.6000000000000005,"Gregg County, Texas",13,5,22.4,"Gregg County, Texas",16266,121730,0.13362359319806127,FALSE,"Gregg County, Texas",6821,49514,0.13775901765157328,FALSE
48185,Texas,TX,Grimes,0.7411098290150006,7065,9533,"Grimes County, Texas",23513,"Grimes County, Texas",14.6,"Grimes County, Texas",53.9,16.9,23.9,27630,5.6,5.8,7.1,6.7,6.2,11.5,13.1,13.3,7.1,7.3,10.5,4.2,1.8,18.5,12.9,14.399999999999999,6,"Grimes County, Texas",12.6,7.1,15.9,"Grimes County, Texas",18331,26604,0.6890317245526988,FALSE,"Grimes County, Texas",8226,10917,0.7535037098103875,FALSE
48187,Texas,TX,Guadalupe,0.633530490124866,36632,57822,"Guadalupe County, Texas",30817,"Guadalupe County, Texas",27.5,"Guadalupe County, Texas",49.5,9.1,37.7,155137,6.4,7.3,7.3,7.5,6.1,12.7,13.9,13.8,6.4,5.1,8.1,4,1.3,21,13.6,11.5,5.3,"Guadalupe County, Texas",14.1,5.5,20.5,"Guadalupe County, Texas",34412,131533,0.26162255859746225,FALSE,"Guadalupe County, Texas",13759,50015,0.2750974707587724,FALSE
48189,Texas,TX,Hale,0.7186723865432377,6366,8858,"Hale County, Texas",19854,"Hale County, Texas",16.5,"Hale County, Texas",52,6.8,59.1,34113,7,6.9,8.9,8.1,7.9,13.8,11.7,11.9,6,4.8,7.1,3.9,2.1,22.8,16,10.8,6,"Hale County, Texas",13.9,6.6,24.3,"Hale County, Texas",8379,36273,0.2309982631709536,FALSE,"Hale County, Texas",3576,13541,0.26408684735248505,FALSE
48191,Texas,TX,Hall,0.8185151237396884,893,1091,"Hall County, Texas",22846,"Hall County, Texas",14.3,"Hall County, Texas",50.3,9.9,34.4,3074,4,4.9,9.6,8.9,4.7,8.2,10.7,12.1,5.6,8.1,12.3,7.9,2.9,18.5,13.600000000000001,13.7,10.8,"Hall County, Texas",8.2,6.3,18.4,"Hall County, Texas",3353,3353,1,FALSE,"Hall County, Texas",1943,1943,1,FALSE
48193,Texas,TX,Hamilton,0.8453038674033149,3060,3620,"Hamilton County, Texas",28074,"Hamilton County, Texas",21.7,"Hamilton County, Texas",49.2,0.6,12.3,8269,5.7,6.1,5.5,6.2,4.9,10.1,10.8,11.2,7.8,6.6,12.7,7.2,5.2,17.3,11.100000000000001,14.399999999999999,12.4,"Hamilton County, Texas",10.9,5.6,27.7,"Hamilton County, Texas",5483,8517,0.6437712809674768,FALSE,"Hamilton County, Texas",3134,4566,0.6863775733683749,FALSE
48195,Texas,TX,Hansford,0.8885464817668207,1730,1947,"Hansford County, Texas",20127,"Hansford County, Texas",14.3,"Hansford County, Texas",50.2,0.4,47.2,5547,8.4,6.5,8.5,7.9,7.8,11.9,13.3,9.8,5.5,4.9,8.8,4.9,1.9,23.4,15.7,10.4,6.800000000000001,"Hansford County, Texas",6.8,5.6,22.2,"Hansford County, Texas",2264,5613,0.4033493675396401,FALSE,"Hansford County, Texas",1002,2338,0.42857142857142855,FALSE
48197,Texas,TX,Hardeman,0.797752808988764,1207,1513,"Hardeman County, Texas",22938,"Hardeman County, Texas",14.5,"Hardeman County, Texas",49,8.9,21.5,3952,5,7.4,7.8,5,6,11.8,10.1,13.4,5.7,7.6,11.6,5.5,3.1,20.2,11,13.3,8.6,"Hardeman County, Texas",6,6.5,32.1,"Hardeman County, Texas",4139,4139,1,FALSE,"Hardeman County, Texas",2417,2417,1,FALSE
48199,Texas,TX,Hardin,0.860667251975417,19606,22780,"Hardin County, Texas",29108,"Hardin County, Texas",15.3,"Hardin County, Texas",48.5,6,5.6,56379,6.6,6.4,7.4,6.7,5.8,12.2,12.8,12.7,7,6.1,9.9,4.8,1.6,20.4,12.5,13.1,6.4,"Hardin County, Texas",12.7,5.8,19.9,"Hardin County, Texas",28163,54635,0.5154754278392971,FALSE,"Hardin County, Texas",11964,22597,0.5294508120546976,FALSE
48201,Texas,TX,Harris,0.4160887180362652,545955,1312112,"Harris County, Texas",31901,"Harris County, Texas",31,"Harris County, Texas",49.7,19.9,42.6,4602523,7.7,7.5,7.5,6.8,7,16.2,14.3,12.5,5.7,5,6.1,2.7,1,22.7,13.8,10.7,3.7,"Harris County, Texas",10.7,6.5,18.8,"Harris County, Texas",49653,4092459,0.01213280328526199,FALSE,"Harris County, Texas",18526,1598698,0.011588179881378472,FALSE
48203,Texas,TX,Harrison,0.7062302244990206,18749,26548,"Harrison County, Texas",25418,"Harrison County, Texas",19.1,"Harrison County, Texas",48.8,21.8,12.9,66645,6.5,7.5,7.1,7.3,6,11.8,12.2,12.4,6.9,6.4,9.7,4.4,1.9,21.1,13.3,13.3,6.300000000000001,"Harrison County, Texas",10.2,5,25.6,"Harrison County, Texas",36789,65631,0.560543036065274,FALSE,"Harrison County, Texas",16035,27704,0.5787972855905285,FALSE
