StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,DistributionChannel,UserLanguage,Q1,1_Util...11,1_Symbol...12,1_Bipol...13,2_Util...14,2_Symbol...15,2_Bipol...16,3_Util...17,3_Symbol...18,3_Bipol...19,4_Util...20,4_Symbol...21,4_Bipol...22,5_Util...23,5_Symbol...24,5_Bipol...25,6_Util...26,6_Symbol...27,6_Bipol...28,7_Util...29,7_Symbol...30,7_Bipol...31,8_Util...32,8_Symbol...33,8_Bipol...34,1_Util...35,1_Symbol...36,1_Bipol...37,2_Util...38,2_Symbol...39,2_Bipol...40,3_Util...41,3_Symbol...42,3_Bipol...43,4_Util...44,4_Symbol...45,4_Bipol...46,5_Util...47,5_Symbol...48,5_Bipol...49,6_Util...50,6_Symbol...51,6_Bipol...52,7_Util...53,7_Symbol...54,7_Bipol...55,8_Util...56,8_Symbol...57,8_Bipol...58,1_Util...59,1_Symbol...60,1_Bipol...61,2_Util...62,2_Symbol...63,2_Bipol...64,3_Util...65,3_Symbol...66,3_Bipol...67,4_Util...68,4_Symbol...69,4_Bipol...70,5_Util...71,5_Symbol...72,5_Bipol...73,6_Util...74,6_Symbol...75,6_Bipol...76,7_Util...77,7_Symbol...78,7_Bipol...79,8_Util...80,8_Symbol...81,8_Bipol...82,Attention1,Familiarity_1,Familiarity_2,Familiarity_3,Familiarity_4,Familiarity_5,Familiarity_6,Familiarity_7,Familiarity_8,Familiarity_9,Familiarity_10,Familiarity_11,Familiarity_12,Familiarity_13,Familiarity_14,Familiarity_15,Familiarity_16,Familiarity_17,Familiarity_18,Familiarity_19,Familiarity_20,Familiarity_21,Familiarity_22,Familiarity_23,Familiarity_24,Attention2,screenQ,Cond,dataset
4/22/21 15:33,4/22/21 15:36,0,100,176,1,4/22/21 15:36,anonymous,EN,1,7,1,4,7,5,4,7,7,7,7,4,1,5,7,7,7,1,4,6,1,1,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,7,7,7,7,7,4,4,4,1,7,7,7,4,4,7,4,5,1,7,1,7,4,7,1,2,1,7
4/22/21 20:29,4/22/21 20:33,0,100,278,1,4/22/21 20:33,anonymous,EN,1,6,2,1,4,6,7,3,6,7,7,1,1,4,5,6,7,2,1,7,1,1,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,1,4,4,7,7,4,7,1,7,7,4,7,1,4,6,7,1,2,2,7
4/25/21 11:23,4/25/21 11:25,0,100,143,1,4/25/21 11:25,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,3,7,5,1,7,7,7,1,1,3,7,6,7,1,1,7,1,1,7,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,7,6,5,7,5,7,5,4,7,7,5,7,5,6,5,7,2,2,3,7
4/25/21 15:43,4/25/21 15:48,0,100,304,1,4/25/21 15:48,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,4,6,6,3,6,5,7,1,1,1,7,7,7,2,2,7,1,1,7,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,4,7,7,7,7,6,3,7,1,7,7,1,7,7,4,7,1,3,2,7,1,2,3,7
4/26/21 9:39,4/26/21 9:42,0,100,177,1,4/26/21 9:42,anonymous,EN,1,7,7,1,7,7,4,4,4,4,7,1,1,7,7,7,7,7,1,7,4,1,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,7,1,7,7,7,7,4,1,1,7,1,2,1,7
4/26/21 9:56,4/26/21 10:09,0,100,809,1,4/26/21 10:10,anonymous,EN,1,7,1,1,1,7,7,1,7,7,7,1,1,1,7,7,7,1,1,7,1,1,3,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,7,1,5,7,7,5,7,3,7,7,1,7,1,5,5,7,1,1,2,7
4/26/21 10:08,4/26/21 10:12,0,100,207,1,4/26/21 10:12,anonymous,EN,1,4,4,1,7,7,4,1,7,7,7,1,1,1,7,7,7,2,1,7,2,1,1,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,2,4,3,7,1,5,7,3,7,7,2,7,1,1,3,7,1,2,2,7
4/26/21 10:55,4/26/21 11:00,0,100,267,1,4/26/21 11:00,anonymous,EN,1,7,3,2,3,7,7,4,5,7,5,3,3,3,5,7,7,1,1,7,2,1,4,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,5,7,7,1,7,7,7,7,4,2,7,2,7,7,3,7,4,2,7,2,2,2,7,1,2,1,7
4/26/21 10:52,4/26/21 11:00,0,100,437,1,4/26/21 11:15,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,7,5,7,6,4,7,6,7,1,1,4,7,6,7,1,7,7,1,1,4,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,6,7,5,4,7,5,4,5,5,4,6,4,7,2,3,4,7,1,2,3,7
4/26/21 12:17,4/26/21 12:21,0,100,198,1,4/26/21 12:21,anonymous,EN,1,7,1,1,6,2,2,4,7,6,7,1,1,4,6,6,7,1,1,7,1,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,5,7,4,7,6,3,7,7,7,7,4,7,2,3,4,7,1,2,1,7
4/26/21 14:54,4/26/21 15:02,0,100,515,1,4/26/21 15:02,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,6,2,2,4,4,4,6,2,1,4,6,6,7,2,1,7,1,1,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,7,5,1,7,2,6,7,2,6,7,1,7,4,1,4,6,1,2,3,7
4/26/21 16:35,4/26/21 16:40,0,100,305,1,4/26/21 16:40,anonymous,EN,1,6,2,2,3,7,7,2,5,6,6,3,5,2,5,6,7,3,2,6,5,2,3,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,4,7,4,7,5,7,3,2,7,7,3,7,3,3,3,7,1,2,2,7
4/19/21 20:45,4/19/21 20:45,8,4,7,0,4/26/21 20:45,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
4/19/21 20:47,4/19/21 20:47,8,4,6,0,4/26/21 20:47,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
4/19/21 20:48,4/19/21 20:48,8,4,5,0,4/26/21 20:48,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
4/27/21 10:11,4/27/21 10:14,0,100,194,1,4/27/21 10:14,anonymous,EN,1,7,5,3,3,6,6,3,6,6,7,5,2,3,6,6,7,5,2,7,5,3,6,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,2,7,7,7,1,1,1,7,7,7,1,7,7,7,1,7,1,7,1,7,1,1,1,7
4/27/21 10:44,4/27/21 10:51,0,100,408,1,4/27/21 10:51,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,2,4,7,6,1,7,7,7,1,7,2,7,7,7,2,2,7,2,2,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,3,7,7,7,7,7,7,2,1,7,6,4,5,5,7,7,1,7,1,5,2,7,1,1,3,7
4/27/21 12:52,4/27/21 12:55,0,100,166,1,4/27/21 12:55,anonymous,EN,1,4,4,4,4,4,4,6,5,4,6,2,2,4,4,4,6,5,4,5,3,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,7,7,7,4,7,5,6,7,4,7,7,4,6,7,4,7,5,7,7,4,6,5,7,1,2,2,7
4/27/21 13:29,4/27/21 13:33,0,100,208,1,4/27/21 13:33,anonymous,EN,1,7,1,1,2,7,7,7,7,4,7,2,1,4,6,6,7,1,1,7,1,1,2,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,7,4,2,7,7,7,7,7,7,7,2,7,1,7,1,7,1,2,1,7
4/27/21 15:10,4/27/21 15:15,0,100,291,1,4/27/21 15:15,anonymous,EN,1,7,1,1,7,4,1,7,4,7,7,4,1,7,7,7,7,4,1,7,4,1,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,4,7,7,7,1,1,1,7,1,7,7,3,7,1,1,7,1,4,1,4,1,2,2,7
4/27/21 21:12,4/27/21 21:19,0,100,407,1,4/27/21 21:19,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,4,7,4,1,7,4,7,1,4,1,7,3,7,3,5,7,1,4,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,5,6,6,7,7,6,4,4,7,7,4,7,4,5,1,7,1,2,3,7
4/28/21 10:50,4/28/21 10:55,0,100,309,1,4/28/21 10:55,anonymous,EN,1,4,4,4,4,5,5,3,5,4,6,3,2,3,6,5,6,5,3,5,4,3,3,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,6,7,7,7,7,7,7,7,3,2,7,3,5,7,3,7,6,3,7,2,2,2,6,1,2,1,7
4/28/21 11:41,4/28/21 11:45,0,100,270,1,4/28/21 11:45,anonymous,EN,1,7,1,1,5,7,6,1,7,6,7,2,1,1,7,7,7,3,2,7,1,1,5,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,5,7,7,7,5,7,1,6,5,4,7,1,7,7,1,4,1,1,1,7,1,2,2,7
4/28/21 14:18,4/28/21 14:22,0,100,217,1,4/28/21 14:22,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,4,4,4,6,7,5,7,1,1,4,4,4,7,1,1,7,1,1,4,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,5,7,7,7,7,7,7,7,5,7,7,7,7,7,7,7,4,7,4,7,1,2,3,7
4/29/21 11:43,4/29/21 11:47,0,100,223,1,4/29/21 11:47,anonymous,EN,1,7,1,1,4,7,5,4,6,5,7,1,1,1,7,7,7,1,1,7,1,1,1,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,7,3,5,7,1,7,1,3,7,7,4,7,7,3,7,7,1,2,1,7
4/22/21 12:40,4/22/21 12:40,0,22,50,0,4/29/21 12:40,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7
4/29/21 13:17,4/29/21 13:21,0,100,289,1,4/29/21 13:21,anonymous,EN,1,7,1,1,3,6,6,1,7,7,7,1,1,1,7,7,7,2,2,7,1,1,1,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,6,7,7,7,7,7,7,7,4,2,7,7,7,5,1,7,5,1,7,1,1,4,7,1,2,2,7
4/30/21 12:45,4/30/21 12:49,0,100,254,1,4/30/21 12:49,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,1,7,7,1,7,7,7,1,1,1,7,7,7,1,1,7,1,1,1,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,4,7,7,7,7,4,7,7,7,7,7,7,7,7,7,7,1,7,7,7,1,2,3,7
10/5/21 6:32,10/5/21 6:37,0,100,306,1,10/5/21 6:37,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,6,5,4,1,7,7,5,1,1,4,7,4,7,1,1,7,1,1,5,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,4,7,7,1,4,4,1,7,1,1,1,1,7,4,1,7,1,1,1,7,1,2,3,8
10/5/21 6:48,10/5/21 6:55,0,100,434,1,10/5/21 6:55,anonymous,EN,1,7,1,1,4,4,4,3,5,6,7,1,1,4,4,4,7,1,1,7,1,1,3,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,1,7,7,7,7,2,3,7,1,6,7,7,7,7,4,7,1,3,4,7,1,2,1,8
10/5/21 7:02,10/5/21 7:06,0,100,257,1,10/5/21 7:06,anonymous,EN,1,6,1,2,3,7,6,3,7,6,5,5,4,2,6,6,7,2,2,7,1,1,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,7,7,2,7,7,5,7,4,7,7,3,7,2,4,3,7,1,2,2,8
10/5/21 7:31,10/5/21 7:34,0,100,216,1,10/5/21 7:34,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,1,1,1,1,7,7,7,1,1,1,1,4,6,4,4,7,1,1,1,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,4,5,7,7,7,4,4,4,7,1,7,6,7,7,7,4,7,5,7,4,7,1,2,3,8
10/5/21 7:38,10/5/21 7:46,0,100,461,1,10/5/21 7:46,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,4,4,5,5,4,7,4,7,3,1,1,5,5,7,5,1,7,3,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,2,1,1,7,1,7,1,1,7,5,1,7,1,1,1,7,1,2,3,8
10/5/21 7:43,10/5/21 7:49,0,100,359,1,10/5/21 7:49,anonymous,EN,1,7,1,1,4,4,4,1,7,7,7,1,1,1,5,6,7,1,1,7,1,1,2,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,6,4,2,7,4,6,2,6,7,4,4,7,1,4,1,7,1,2,2,8
10/5/21 8:17,10/5/21 8:23,0,100,361,1,10/5/21 8:23,anonymous,EN,1,6,1,1,5,4,3,1,7,7,7,1,1,2,7,6,7,1,1,7,1,1,2,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,5,4,5,7,6,4,4,7,5,7,3,5,7,5,3,6,2,3,3,7,1,2,1,8
10/5/21 8:25,10/5/21 8:29,0,100,204,1,10/5/21 8:29,anonymous,EN,1,7,1,1,5,6,5,4,5,5,7,1,1,4,7,6,7,1,1,7,1,1,3,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,6,6,7,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,1,2,2,8
10/5/21 8:34,10/5/21 8:41,0,100,407,1,10/5/21 8:41,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,4,4,5,1,7,7,7,1,1,4,4,4,6,1,1,7,1,1,7,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,1,1,2,7,1,1,1,7,1,1,1,5,7,4,1,7,1,1,1,7,1,2,3,8
10/5/21 7:41,10/5/21 8:58,0,100,4636,1,10/5/21 8:58,anonymous,EN,1,7,1,1,4,7,5,5,7,5,7,3,2,1,6,6,7,4,3,7,1,1,1,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,3,7,7,6,7,7,1,7,4,4,6,4,7,5,2,7,2,2,4,7,1,2,1,8
10/5/21 8:58,10/5/21 9:01,0,100,195,1,10/5/21 9:01,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,4,6,5,3,6,6,7,1,1,4,5,5,7,1,1,7,1,1,6,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,2,7,7,7,5,4,5,7,2,5,6,3,7,4,3,7,2,3,4,6,1,2,3,8
10/5/21 8:58,10/5/21 9:03,0,100,279,1,10/5/21 9:03,anonymous,EN,1,5,3,1,1,6,7,4,7,4,6,2,1,3,6,6,6,1,1,5,1,1,6,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,6,6,4,4,4,6,6,3,4,7,6,6,6,6,4,6,5,4,4,2,5,2,7,1,2,2,8
10/5/21 9:10,10/5/21 9:15,0,100,295,1,10/5/21 9:15,anonymous,EN,1,3,2,1,4,4,4,4,7,7,7,1,7,1,7,1,7,1,7,7,1,7,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,7,2,3,7,3,5,2,7,7,5,4,7,2,2,2,7,1,2,1,8
10/5/21 9:15,10/5/21 9:20,0,100,305,1,10/5/21 9:20,anonymous,EN,1,1,1,1,6,6,5,2,7,7,6,1,1,2,7,7,6,5,2,7,1,1,3,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,7,2,3,7,7,7,7,7,7,7,3,7,1,2,2,7,1,2,1,8
10/5/21 9:30,10/5/21 9:33,0,100,212,1,10/5/21 9:33,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,7,1,1,7,1,1,7,1,1,7,1,1,7,1,1,3,3,2,7,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,4,1,5,7,1,2,7,7,7,1,3,7,7,2,7,1,1,1,7,1,2,3,8
